Virus	miRNA	MSA_start	MSA_end	UTR_start	UTR_end	Site_type	miRNA in this species	ORF_overlap	miRDB score	average	Locus_start	Locus_end	Protein_start	Protein_end
NL63	miR-34c-3p	15973	15978	15973	15978	6mer	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	18313	18318	18313	18318	6mer	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	19150	19156	19150	19156	7mer-1a	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	19881	19887	19881	19887	7mer-m8	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	20367	20373	20367	20373	7mer-m8	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	22721	22728	22721	22728	8mer-1a	x	0	94	1.4797190012184809	S	S	Spike protein	Spike protein
NL63	miR-34c-3p	27365	27371	27365	27371	7mer-1a	x	0	94	1.4797190012184809				
NL63	miR-34c-3p	320	325	320	325	6mer	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	5120	5125	5120	5125	6mer	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	5518	5524	5518	5524	7mer-m8	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	7909	7916	7909	7916	8mer-1a	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-34c-3p	8068	8075	8068	8075	8mer-1a	x	0	94	1.4797190012184809	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	11077	11082	11077	11082	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	13538	13543	13538	13543	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	14583	14588	14583	14588	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	15123	15128	15123	15128	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	16179	16184	16179	16184	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	16929	16935	16929	16935	7mer-1a	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	18258	18264	18258	18264	7mer-1a	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	19029	19035	19029	19035	7mer-1a	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	19857	19862	19857	19862	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	21112	21118	21112	21118	7mer-m8	x	0	87	4.760407793383689	S	S	Spike protein	Spike protein
NL63	miR-374a-3p	21866	21871	21866	21871	6mer	x	0	87	4.760407793383689	S	S	Spike protein	Spike protein
NL63	miR-374a-3p	22724	22729	22724	22729	6mer	x	0	87	4.760407793383689	S	S	Spike protein	Spike protein
NL63	miR-374a-3p	2302	2307	2302	2307	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	23968	23974	23968	23974	7mer-m8	x	0	87	4.760407793383689	S	S	Spike protein	Spike protein
NL63	miR-374a-3p	26218	26224	26218	26224	7mer-m8	x	0	87	4.760407793383689	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-374a-3p	26726	26731	26726	26731	6mer	x	0	87	4.760407793383689	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-374a-3p	26806	26812	26806	26812	7mer-m8	x	0	87	4.760407793383689	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-374a-3p	27029	27034	27029	27034	6mer	x	0	87	4.760407793383689	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-374a-3p	27330	27335	27330	27335	6mer	x	0	87	4.760407793383689				
NL63	miR-374a-3p	3459	3465	3459	3465	7mer-m8	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	4855	4861	4855	4861	7mer-1a	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	5023	5028	5023	5028	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	5782	5787	5782	5787	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	6940	6945	6940	6945	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	7615	7620	7615	7620	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	7858	7863	7858	7863	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	7912	7918	7912	7918	7mer-1a	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	8071	8076	8071	8076	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	8341	8347	8341	8347	7mer-1a	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	8827	8832	8827	8832	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	8900	8907	8900	8907	8mer-1a	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	11077	11082	11077	11082	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	13538	13543	13538	13543	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	14583	14588	14583	14588	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	15123	15128	15123	15128	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	16179	16184	16179	16184	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	16929	16935	16929	16935	7mer-1a	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	18258	18264	18258	18264	7mer-1a	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	19029	19035	19029	19035	7mer-1a	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	19857	19862	19857	19862	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	21112	21118	21112	21118	7mer-m8	x	0	87	4.760407793383689	S	S	Spike protein	Spike protein
NL63	miR-374a-3p	21866	21871	21866	21871	6mer	x	0	87	4.760407793383689	S	S	Spike protein	Spike protein
NL63	miR-374a-3p	22724	22729	22724	22729	6mer	x	0	87	4.760407793383689	S	S	Spike protein	Spike protein
NL63	miR-374a-3p	2302	2307	2302	2307	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	23968	23974	23968	23974	7mer-m8	x	0	87	4.760407793383689	S	S	Spike protein	Spike protein
NL63	miR-374a-3p	26218	26224	26218	26224	7mer-m8	x	0	87	4.760407793383689	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-374a-3p	26726	26731	26726	26731	6mer	x	0	87	4.760407793383689	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-374a-3p	26806	26812	26806	26812	7mer-m8	x	0	87	4.760407793383689	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-374a-3p	27029	27034	27029	27034	6mer	x	0	87	4.760407793383689	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-374a-3p	27330	27335	27330	27335	6mer	x	0	87	4.760407793383689				
NL63	miR-374a-3p	3459	3465	3459	3465	7mer-m8	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	4855	4861	4855	4861	7mer-1a	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	5023	5028	5023	5028	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	5782	5787	5782	5787	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	6940	6945	6940	6945	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	7615	7620	7615	7620	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	7858	7863	7858	7863	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	7912	7918	7912	7918	7mer-1a	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	8071	8076	8071	8076	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	8341	8347	8341	8347	7mer-1a	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	8827	8832	8827	8832	6mer	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-374a-3p	8900	8907	8900	8907	8mer-1a	x	0	87	4.760407793383689	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
