Virus	miRNA	MSA_start	MSA_end	UTR_start	UTR_end	Site_type	miRNA in this species	ORF_overlap	miRDB score	average	Locus_start	Locus_end	Protein_start	Protein_end
229E	miR-335-3p	24505	24510	24505	24510	6mer	x	0	83	2.0528764711125804	4b	4b	4b protein	4b protein
229E	miR-335-3p	2710	2715	2710	2715	6mer	x	0	83	2.0528764711125804	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-335-3p	3066	3073	3066	3073	8mer-1a	x	0	83	2.0528764711125804	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-335-3p	3088	3093	3088	3093	6mer	x	0	83	2.0528764711125804	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-335-3p	6039	6045	6039	6045	7mer-m8	x	0	83	2.0528764711125804	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-335-3p	6751	6756	6751	6756	6mer	x	0	83	2.0528764711125804	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-335-3p	7027	7032	7027	7032	6mer	x	0	83	2.0528764711125804	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-335-3p	7686	7692	7686	7692	7mer-m8	x	0	83	2.0528764711125804	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-335-3p	7942	7947	7942	7947	6mer	x	0	83	2.0528764711125804	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-335-3p	8155	8160	8155	8160	6mer	x	0	83	2.0528764711125804	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-335-3p	9012	9017	9012	9017	6mer	x	0	83	2.0528764711125804	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-335-3p	9850	9856	9850	9856	7mer-1a	x	0	83	2.0528764711125804	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-429	21851	21856	21851	21856	6mer	x	0	80	1.411498436625335	S	S	surface glycoprotein	surface glycoprotein
