Virus	miRNA	MSA_start	MSA_end	UTR_start	UTR_end	Site_type	miRNA in this species	ORF_overlap	miRDB score	Locus_start	Locus_end	Protein_start	Protein_end
229E	miR-4282	3877	3882	3877	3882	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4282	4354	4359	4354	4359	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4282	4456	4461	4456	4461	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4282	521	527	521	527	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4282	5280	5286	5280	5286	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4282	5496	5502	5496	5502	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4282	6086	6091	6086	6091	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4282	6347	6352	6347	6352	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4282	75	81	75	81	7mer-m8	x	0	88				
229E	miR-4282	7904	7909	7904	7909	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4282	8086	8091	8086	8091	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4282	8300	8306	8300	8306	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4282	8553	8560	8553	8560	8mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-4282	9377	9382	9377	9382	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	11026	11032	11026	11032	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	11485	11490	11485	11490	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	12150	12156	12150	12156	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	12222	12227	12222	12227	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	13289	13295	13289	13295	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	13374	13379	13374	13379	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	14304	14309	14304	14309	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	14688	14693	14688	14693	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	16217	16223	16217	16223	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	16257	16262	16257	16262	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	1719	1726	1719	1726	8mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	17409	17414	17409	17414	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	17549	17554	17549	17554	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	18516	18521	18516	18521	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	1900	1906	1900	1906	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	19181	19187	19181	19187	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	19373	19378	19373	19378	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	19947	19952	19947	19952	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	19962	19967	19962	19967	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	2040	2045	2040	2045	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	20691	20697	20691	20697	7mer-m8	x	0	88	S	S	surface glycoprotein	surface glycoprotein
229E	miR-421	21589	21594	21589	21594	6mer	x	0	88	S	S	surface glycoprotein	surface glycoprotein
229E	miR-421	21861	21867	21861	21867	7mer-m8	x	0	88	S	S	surface glycoprotein	surface glycoprotein
229E	miR-421	22426	22432	22426	22432	7mer-1a	x	0	88	S	S	surface glycoprotein	surface glycoprotein
229E	miR-421	2272	2277	2272	2277	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	23446	23452	23446	23452	7mer-1a	x	0	88	S	S	surface glycoprotein	surface glycoprotein
229E	miR-421	25772	25777	25772	25777	6mer	x	0	88	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-421	25973	25979	25973	25979	7mer-1a	x	0	88	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-421	25996	26002	25996	26002	7mer-m8	x	0	88	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-421	26102	26108	26102	26108	7mer-1a	x	0	88	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-421	3319	3324	3319	3324	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	4153	4158	4153	4158	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	4174	4179	4174	4179	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	4837	4842	4837	4842	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	5266	5271	5266	5271	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	5491	5497	5491	5497	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	5632	5638	5632	5638	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	5865	5871	5865	5871	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	6895	6900	6895	6900	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	700	705	700	705	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	7674	7679	7674	7679	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	8392	8398	8392	8398	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	8850	8855	8850	8855	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	9264	9270	9264	9270	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	11026	11032	11026	11032	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	11485	11490	11485	11490	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	12150	12156	12150	12156	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	12222	12227	12222	12227	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	13289	13295	13289	13295	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	13374	13379	13374	13379	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	14304	14309	14304	14309	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	14688	14693	14688	14693	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	16217	16223	16217	16223	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	16257	16262	16257	16262	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	1719	1726	1719	1726	8mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	17409	17414	17409	17414	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	17549	17554	17549	17554	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	18516	18521	18516	18521	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	1900	1906	1900	1906	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	19181	19187	19181	19187	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	19373	19378	19373	19378	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	19947	19952	19947	19952	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	19962	19967	19962	19967	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-421	2040	2045	2040	2045	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	20691	20697	20691	20697	7mer-m8	x	0	88	S	S	surface glycoprotein	surface glycoprotein
229E	miR-421	21589	21594	21589	21594	6mer	x	0	88	S	S	surface glycoprotein	surface glycoprotein
229E	miR-421	21861	21867	21861	21867	7mer-m8	x	0	88	S	S	surface glycoprotein	surface glycoprotein
229E	miR-421	22426	22432	22426	22432	7mer-1a	x	0	88	S	S	surface glycoprotein	surface glycoprotein
229E	miR-421	2272	2277	2272	2277	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	23446	23452	23446	23452	7mer-1a	x	0	88	S	S	surface glycoprotein	surface glycoprotein
229E	miR-421	25772	25777	25772	25777	6mer	x	0	88	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-421	25973	25979	25973	25979	7mer-1a	x	0	88	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-421	25996	26002	25996	26002	7mer-m8	x	0	88	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-421	26102	26108	26102	26108	7mer-1a	x	0	88	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-421	3319	3324	3319	3324	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	4153	4158	4153	4158	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	4174	4179	4174	4179	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	4837	4842	4837	4842	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	5266	5271	5266	5271	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	5491	5497	5491	5497	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	5632	5638	5632	5638	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	5865	5871	5865	5871	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	6895	6900	6895	6900	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	700	705	700	705	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	7674	7679	7674	7679	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	8392	8398	8392	8398	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	8850	8855	8850	8855	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-421	9264	9270	9264	9270	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-382-5p	14518	14524	14518	14524	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-382-5p	14655	14661	14655	14661	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-382-5p	1552	1559	1552	1559	8mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-382-5p	16087	16093	16087	16093	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-382-5p	16753	16758	16753	16758	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-382-5p	19314	19319	19314	19319	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-382-5p	21993	21998	21993	21998	6mer	x	0	88	S	S	surface glycoprotein	surface glycoprotein
229E	miR-382-5p	24115	24120	24115	24120	6mer	x	0	88	4a	4a	4a protein	4a protein
229E	miR-382-5p	24216	24221	24216	24221	6mer	x	0	88	4a	4a	4a protein	4a protein
229E	miR-382-5p	24374	24379	24374	24379	6mer	x	0	88	4a	4a	4a protein	4a protein
229E	miR-382-5p	26500	26506	26500	26506	7mer-m8	x	0	88	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-382-5p	6032	6037	6032	6037	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-382-5p	7074	7080	7074	7080	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-382-5p	7461	7467	7461	7467	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-382-5p	9326	9332	9326	9332	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-382-5p	14518	14524	14518	14524	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-382-5p	14655	14661	14655	14661	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-382-5p	1552	1559	1552	1559	8mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-382-5p	16087	16093	16087	16093	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-382-5p	16753	16758	16753	16758	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-382-5p	19314	19319	19314	19319	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-382-5p	21993	21998	21993	21998	6mer	x	0	88	S	S	surface glycoprotein	surface glycoprotein
229E	miR-382-5p	24115	24120	24115	24120	6mer	x	0	88	4a	4a	4a protein	4a protein
229E	miR-382-5p	24216	24221	24216	24221	6mer	x	0	88	4a	4a	4a protein	4a protein
229E	miR-382-5p	24374	24379	24374	24379	6mer	x	0	88	4a	4a	4a protein	4a protein
229E	miR-382-5p	26500	26506	26500	26506	7mer-m8	x	0	88	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-382-5p	6032	6037	6032	6037	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-382-5p	7074	7080	7074	7080	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-382-5p	7461	7467	7461	7467	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-382-5p	9326	9332	9326	9332	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	11027	11033	11027	11033	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	122	127	122	127	6mer	x	0	88				
229E	miR-1305	12423	12429	12423	12429	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	12947	12952	12947	12952	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-1305	13290	13296	13290	13296	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-1305	17042	17047	17042	17047	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-1305	1721	1727	1721	1727	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	18361	18366	18361	18366	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-1305	23601	23607	23601	23607	7mer-1a	x	0	88	S	S	surface glycoprotein	surface glycoprotein
229E	miR-1305	23790	23796	23790	23796	7mer-1a	x	0	88	S	S	surface glycoprotein	surface glycoprotein
229E	miR-1305	24068	24075	24068	24075	8mer-1a	x	0	88	S	S	surface glycoprotein	surface glycoprotein
229E	miR-1305	2435	2440	2435	2440	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	24504	24510	24504	24510	7mer-1a	x	0	88	4b	4b	4b protein	4b protein
229E	miR-1305	26824	26829	26824	26829	6mer	x	0	88	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-1305	26873	26878	26873	26878	6mer	x	0	88				
229E	miR-1305	2708	2715	2708	2715	8mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	3393	3398	3393	3398	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	4031	4037	4031	4037	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	5492	5498	5492	5498	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	7026	7032	7026	7032	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	7941	7947	7941	7947	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	873	878	873	878	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	8931	8936	8931	8936	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	9010	9017	9010	9017	8mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	11027	11033	11027	11033	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	122	127	122	127	6mer	x	0	88				
229E	miR-1305	12423	12429	12423	12429	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	12947	12952	12947	12952	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-1305	13290	13296	13290	13296	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-1305	17042	17047	17042	17047	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-1305	1721	1727	1721	1727	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	18361	18366	18361	18366	6mer	x	0	88	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-1305	23601	23607	23601	23607	7mer-1a	x	0	88	S	S	surface glycoprotein	surface glycoprotein
229E	miR-1305	23790	23796	23790	23796	7mer-1a	x	0	88	S	S	surface glycoprotein	surface glycoprotein
229E	miR-1305	24068	24075	24068	24075	8mer-1a	x	0	88	S	S	surface glycoprotein	surface glycoprotein
229E	miR-1305	2435	2440	2435	2440	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	24504	24510	24504	24510	7mer-1a	x	0	88	4b	4b	4b protein	4b protein
229E	miR-1305	26824	26829	26824	26829	6mer	x	0	88	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-1305	26873	26878	26873	26878	6mer	x	0	88				
229E	miR-1305	2708	2715	2708	2715	8mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	3393	3398	3393	3398	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	4031	4037	4031	4037	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	5492	5498	5492	5498	7mer-m8	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	7026	7032	7026	7032	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	7941	7947	7941	7947	7mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	873	878	873	878	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	8931	8936	8931	8936	6mer	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-1305	9010	9017	9010	9017	8mer-1a	x	0	88	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7849-3p	12208	12214	12208	12214	7mer-m8	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7849-3p	12642	12648	12642	12648	7mer-m8	x	0	87	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-7849-3p	13222	13227	13222	13227	6mer	x	0	87	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-7849-3p	18029	18035	18029	18035	7mer-1a	x	0	87	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-7849-3p	18202	18208	18202	18208	7mer-1a	x	0	87	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-7849-3p	18233	18239	18233	18239	7mer-m8	x	0	87	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-7849-3p	19807	19813	19807	19813	7mer-m8	x	0	87	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-7849-3p	19940	19946	19940	19946	7mer-m8	x	0	87	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-7849-3p	20198	20204	20198	20204	7mer-1a	x	0	87	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-7849-3p	2221	2226	2221	2226	6mer	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7849-3p	23376	23382	23376	23382	7mer-m8	x	0	87	S	S	surface glycoprotein	surface glycoprotein
229E	miR-7849-3p	24574	24579	24574	24579	6mer	x	0	87	4b	4b	4b protein	4b protein
229E	miR-7849-3p	25006	25013	25006	25013	8mer-1a	x	0	87	M	M	membrane protein	membrane protein
229E	miR-7849-3p	3758	3764	3758	3764	7mer-1a	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7849-3p	5390	5395	5390	5395	6mer	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7849-3p	6813	6819	6813	6819	7mer-m8	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7849-3p	7124	7130	7124	7130	7mer-1a	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7849-3p	8029	8034	8029	8034	6mer	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7849-3p	8564	8569	8564	8569	6mer	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7849-3p	9855	9860	9855	9860	6mer	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7849-3p	12208	12214	12208	12214	7mer-m8	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7849-3p	12642	12648	12642	12648	7mer-m8	x	0	87	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-7849-3p	13222	13227	13222	13227	6mer	x	0	87	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-7849-3p	18029	18035	18029	18035	7mer-1a	x	0	87	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-7849-3p	18202	18208	18202	18208	7mer-1a	x	0	87	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-7849-3p	18233	18239	18233	18239	7mer-m8	x	0	87	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-7849-3p	19807	19813	19807	19813	7mer-m8	x	0	87	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-7849-3p	19940	19946	19940	19946	7mer-m8	x	0	87	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-7849-3p	20198	20204	20198	20204	7mer-1a	x	0	87	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-7849-3p	2221	2226	2221	2226	6mer	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7849-3p	23376	23382	23376	23382	7mer-m8	x	0	87	S	S	surface glycoprotein	surface glycoprotein
229E	miR-7849-3p	24574	24579	24574	24579	6mer	x	0	87	4b	4b	4b protein	4b protein
229E	miR-7849-3p	25006	25013	25006	25013	8mer-1a	x	0	87	M	M	membrane protein	membrane protein
229E	miR-7849-3p	3758	3764	3758	3764	7mer-1a	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7849-3p	5390	5395	5390	5395	6mer	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7849-3p	6813	6819	6813	6819	7mer-m8	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7849-3p	7124	7130	7124	7130	7mer-1a	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7849-3p	8029	8034	8029	8034	6mer	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7849-3p	8564	8569	8564	8569	6mer	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7849-3p	9855	9860	9855	9860	6mer	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7112-3p	100	105	100	105	6mer	x	0	87				
229E	miR-7112-3p	10858	10863	10858	10863	6mer	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-7112-3p	1140	1146	1140	1146	7mer-m8	x	0	87	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
