Virus	miRNA	MSA_start	MSA_end	UTR_start	UTR_end	Site_type	miRNA in this species	ORF_overlap	miRDB score	Locus_start	Locus_end	Protein_start	Protein_end
NL63	miR-548as-3p	10677	10682	10677	10682	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	11981	11987	11981	11987	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	12333	12338	12333	12338	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	14351	14357	14351	14357	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	14413	14418	14413	14418	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	15036	15041	15036	15041	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	17160	17167	17160	17167	8mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	17314	17319	17314	17319	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	18466	18472	18466	18472	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	18663	18668	18663	18668	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	19105	19110	19105	19110	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	1997	2002	1997	2002	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	20011	20017	20011	20017	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	20385	20390	20385	20390	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	20443	20449	20443	20449	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	20614	20619	20614	20619	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548as-3p	2084	2090	2084	2090	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	2099	2105	2099	2105	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	21175	21180	21175	21180	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548as-3p	21282	21287	21282	21287	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548as-3p	21633	21639	21633	21639	7mer-1a	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548as-3p	21840	21845	21840	21845	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548as-3p	22458	22464	22458	22464	7mer-1a	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548as-3p	23216	23221	23216	23221	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548as-3p	2322	2327	2322	2327	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	23790	23795	23790	23795	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548as-3p	2412	2417	2412	2417	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	25676	25682	25676	25682	7mer-1a	x	0	94	M	M	Membrane protein	Membrane protein
NL63	miR-548as-3p	2606	2611	2606	2611	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	26721	26726	26721	26726	6mer	x	0	94	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-548as-3p	26949	26954	26949	26954	6mer	x	0	94	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-548as-3p	2696	2701	2696	2701	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	27254	27259	27254	27259	6mer	x	0	94	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-548as-3p	338	343	338	343	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	344	349	344	349	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	3962	3967	3962	3967	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	398	403	398	403	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	5213	5218	5213	5218	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	5285	5291	5285	5291	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	5636	5641	5636	5641	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	622	627	622	627	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	647	652	647	652	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	6576	6581	6576	6581	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	7673	7679	7673	7679	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	8249	8254	8249	8254	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	8336	8341	8336	8341	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	9788	9794	9788	9794	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548as-3p	9917	9922	9917	9922	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ar-5p	10146	10151	10146	10151	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ar-5p	10605	10612	10605	10612	8mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ar-5p	11366	11372	11366	11372	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ar-5p	13255	13261	13255	13261	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ar-5p	1337	1343	1337	1343	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ar-5p	14208	14214	14208	14214	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ar-5p	17574	17580	17574	17580	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ar-5p	18300	18306	18300	18306	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ar-5p	20807	20812	20807	20812	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548ar-5p	20945	20950	20945	20950	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548ar-5p	20996	21003	20996	21003	8mer-1a	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548ar-5p	21725	21730	21725	21730	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548ar-5p	21774	21781	21774	21781	8mer-1a	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548ar-5p	24061	24067	24061	24067	7mer-m8	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548ar-5p	24709	24715	24709	24715	7mer-m8	x	0	94	P3	P3	protein 3	protein 3
NL63	miR-548ar-5p	25038	25044	25038	25044	7mer-m8	x	0	94	P3	P3	protein 3	protein 3
NL63	miR-548ar-5p	26698	26704	26698	26704	7mer-m8	x	0	94	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-548ar-5p	5362	5367	5362	5367	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ar-5p	5863	5869	5863	5869	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ar-5p	6192	6198	6192	6198	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ar-5p	6538	6543	6538	6543	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ar-5p	6853	6858	6853	6858	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ar-5p	697	704	697	704	8mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ar-5p	8176	8182	8176	8182	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ar-5p	841	846	841	846	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ar-5p	8842	8847	8842	8847	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548aq-5p	10146	10151	10146	10151	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548aq-5p	10605	10612	10605	10612	8mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548aq-5p	11366	11372	11366	11372	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548aq-5p	13255	13261	13255	13261	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548aq-5p	1337	1343	1337	1343	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548aq-5p	14208	14214	14208	14214	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548aq-5p	17574	17580	17574	17580	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548aq-5p	18300	18306	18300	18306	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548aq-5p	20807	20812	20807	20812	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548aq-5p	20945	20950	20945	20950	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548aq-5p	20996	21003	20996	21003	8mer-1a	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548aq-5p	21725	21730	21725	21730	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548aq-5p	21774	21781	21774	21781	8mer-1a	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548aq-5p	24061	24067	24061	24067	7mer-m8	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548aq-5p	24709	24715	24709	24715	7mer-m8	x	0	94	P3	P3	protein 3	protein 3
NL63	miR-548aq-5p	25038	25044	25038	25044	7mer-m8	x	0	94	P3	P3	protein 3	protein 3
NL63	miR-548aq-5p	26698	26704	26698	26704	7mer-m8	x	0	94	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-548aq-5p	5362	5367	5362	5367	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548aq-5p	5863	5869	5863	5869	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548aq-5p	6192	6198	6192	6198	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548aq-5p	6538	6543	6538	6543	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548aq-5p	6853	6858	6853	6858	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548aq-5p	697	704	697	704	8mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548aq-5p	8176	8182	8176	8182	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548aq-5p	841	846	841	846	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548aq-5p	8842	8847	8842	8847	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ap-5p	10146	10151	10146	10151	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ap-5p	10605	10612	10605	10612	8mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ap-5p	11366	11372	11366	11372	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ap-5p	13255	13261	13255	13261	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ap-5p	1337	1343	1337	1343	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ap-5p	14208	14214	14208	14214	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ap-5p	17574	17580	17574	17580	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ap-5p	18300	18306	18300	18306	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ap-5p	20807	20812	20807	20812	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548ap-5p	20945	20950	20945	20950	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548ap-5p	20996	21003	20996	21003	8mer-1a	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548ap-5p	21725	21730	21725	21730	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548ap-5p	21774	21781	21774	21781	8mer-1a	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548ap-5p	24061	24067	24061	24067	7mer-m8	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548ap-5p	24709	24715	24709	24715	7mer-m8	x	0	94	P3	P3	protein 3	protein 3
NL63	miR-548ap-5p	25038	25044	25038	25044	7mer-m8	x	0	94	P3	P3	protein 3	protein 3
NL63	miR-548ap-5p	26698	26704	26698	26704	7mer-m8	x	0	94	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-548ap-5p	5362	5367	5362	5367	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ap-5p	5863	5869	5863	5869	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ap-5p	6192	6198	6192	6198	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ap-5p	6538	6543	6538	6543	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ap-5p	6853	6858	6853	6858	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ap-5p	697	704	697	704	8mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ap-5p	8176	8182	8176	8182	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ap-5p	841	846	841	846	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ap-5p	8842	8847	8842	8847	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ab	10146	10151	10146	10151	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ab	10605	10612	10605	10612	8mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ab	11366	11372	11366	11372	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ab	13255	13261	13255	13261	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ab	1337	1343	1337	1343	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ab	14208	14214	14208	14214	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ab	17574	17580	17574	17580	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ab	18300	18306	18300	18306	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ab	20807	20812	20807	20812	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548ab	20945	20950	20945	20950	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548ab	20996	21003	20996	21003	8mer-1a	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548ab	21725	21730	21725	21730	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548ab	21774	21781	21774	21781	8mer-1a	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548ab	24061	24067	24061	24067	7mer-m8	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548ab	24709	24715	24709	24715	7mer-m8	x	0	94	P3	P3	protein 3	protein 3
NL63	miR-548ab	25038	25044	25038	25044	7mer-m8	x	0	94	P3	P3	protein 3	protein 3
NL63	miR-548ab	26698	26704	26698	26704	7mer-m8	x	0	94	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-548ab	5362	5367	5362	5367	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ab	5863	5869	5863	5869	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ab	6192	6198	6192	6198	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ab	6538	6543	6538	6543	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ab	6853	6858	6853	6858	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ab	697	704	697	704	8mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ab	8176	8182	8176	8182	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ab	841	846	841	846	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548ab	8842	8847	8842	8847	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-5p	10146	10151	10146	10151	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-5p	10605	10612	10605	10612	8mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-5p	11366	11372	11366	11372	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-5p	13255	13261	13255	13261	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-5p	1337	1343	1337	1343	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-5p	14208	14214	14208	14214	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-5p	17574	17580	17574	17580	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-5p	18300	18306	18300	18306	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-5p	20807	20812	20807	20812	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548a-5p	20945	20950	20945	20950	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548a-5p	20996	21003	20996	21003	8mer-1a	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548a-5p	21725	21730	21725	21730	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548a-5p	21774	21781	21774	21781	8mer-1a	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548a-5p	24061	24067	24061	24067	7mer-m8	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548a-5p	24709	24715	24709	24715	7mer-m8	x	0	94	P3	P3	protein 3	protein 3
NL63	miR-548a-5p	25038	25044	25038	25044	7mer-m8	x	0	94	P3	P3	protein 3	protein 3
NL63	miR-548a-5p	26698	26704	26698	26704	7mer-m8	x	0	94	N	N	Nucleocapsid protein	Nucleocapsid protein
NL63	miR-548a-5p	5362	5367	5362	5367	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-5p	5863	5869	5863	5869	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-5p	6192	6198	6192	6198	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-5p	6538	6543	6538	6543	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-5p	6853	6858	6853	6858	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-5p	697	704	697	704	8mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-5p	8176	8182	8176	8182	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-5p	841	846	841	846	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-5p	8842	8847	8842	8847	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	10165	10171	10165	10171	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	10191	10196	10191	10196	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	12834	12840	12834	12840	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	13270	13275	13270	13275	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	13395	13400	13395	13400	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	13652	13658	13652	13658	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	14382	14388	14382	14388	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	14831	14836	14831	14836	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	15140	15145	15140	15145	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	15507	15512	15507	15512	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	16955	16960	16955	16960	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	18490	18495	18490	18495	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	18630	18635	18630	18635	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	1881	1886	1881	1886	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	20303	20310	20303	20310	8mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	21416	21421	21416	21421	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548a-3p	21618	21625	21618	21625	8mer-1a	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548a-3p	2184	2190	2184	2190	7mer-m8	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	22337	22343	22337	22343	7mer-1a	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548a-3p	23010	23015	23010	23015	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548a-3p	23699	23704	23699	23704	6mer	x	0	94	S	S	Spike protein	Spike protein
NL63	miR-548a-3p	2398	2403	2398	2403	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	24826	24833	24826	24833	8mer-1a	x	0	94	P3	P3	protein 3	protein 3
NL63	miR-548a-3p	3092	3097	3092	3097	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	3940	3947	3940	3947	8mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	4489	4494	4489	4494	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	4530	4535	4530	4535	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	5032	5037	5032	5037	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	5432	5438	5432	5438	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	6131	6137	6131	6137	7mer-1a	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	6615	6620	6615	6620	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	7247	7252	7247	7252	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	8756	8761	8756	8761	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
NL63	miR-548a-3p	9576	9581	9576	9581	6mer	x	0	94	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
